name,price,url,rating
"oppo Reno13 5G (8GB RAM, 128GB, Luminous Blue)",37999,https://www.croma.com/oppo-reno13-5g-8gb-ram-128gb-luminous-blue-/p/312491,N/A
"SAMSUNG Galaxy A55 5G (8GB RAM, 256GB, Awesome Iceblue)",36999,https://www.croma.com/samsung-galaxy-a55-5g-8gb-ram-256gb-awesome-iceblue-/p/305496,3
"SAMSUNG Galaxy S24 5G (8GB RAM, 256GB, Marble Gray)",70999,https://www.croma.com/samsung-galaxy-s24-5g-8gb-ram-256gb-marble-gray-/p/303839,5
"OnePlus 13 5G (24GB RAM, 1TB, Black Eclipse)",89999,https://www.croma.com/oneplus-13-5g-24gb-ram-1tb-black-eclipse-/p/312543,N/A
"SAMSUNG Galaxy Z Fold6 5G (12GB RAM, 256GB, Silver Shadow)",149999,https://www.croma.com/samsung-galaxy-z-fold6-5g-12gb-ram-256gb-silver-shadow-/p/308188,N/A
"Apple iPhone 16 Plus (128GB, White)",81490,https://www.croma.com/apple-iphone-16-plus-128gb-white-/p/309708,N/A
"Apple iPhone 16 Plus (128GB, Black)",81490,https://www.croma.com/apple-iphone-16-plus-128gb-black-/p/309707,1
"vivo V29 5G (12GB RAM, 256GB, Himalayan Blue)",23499,https://www.croma.com/vivo-v29-5g-12gb-ram-256gb-himalayan-blue-/p/301353,N/A
"Redmi Note 14 Pro 5G (8GB RAM, 128GB, Titan Black)",23999,https://www.croma.com/redmi-note-14-pro-5g-8gb-ram-128gb-titan-black-/p/312126,5
"SAMSUNG Galaxy S25 5G (12GB RAM, 512GB, Icyblue)",92999,https://www.croma.com/samsung-galaxy-s25-5g-12gb-ram-512gb-icyblue-/p/313335,N/A
"boAt Wave Fit Smartwatch with Camera & Music Control (42.92mm HD Display, IP67 Sweat Resistant, Olive Green Strap)",1780,https://www.croma.com/boat-wave-fit-smartwatch-with-camera-music-control-42-92mm-hd-display-ip67-sweat-resistant-olive-green-strap-/p/251573,5
"Redmi Note 14 Pro Plus 5G (8GB RAM, 256GB, Phantom Purple)",31999,https://www.croma.com/redmi-note-14-pro-plus-5g-8gb-ram-256gb-phantom-purple-/p/312110,N/A
"FIRE-BOLTT Supernova Smartwatch with Bluetooth Calling (45.2mm AMOLED Display, IP67 Water Resistant, Blue Strap)",1599,https://www.croma.com/fire-boltt-supernova-smartwatch-with-bluetooth-calling-45-2mm-amoled-display-ip67-water-resistant-blue-strap-/p/305804,N/A
"realme 14x 5G (6GB RAM, 128GB, Jewel Red)",14999,https://www.croma.com/realme-14x-5g-6gb-ram-128gb-jewel-red-/p/312423,N/A
"Apple iPhone 14 (128GB, Yellow)",51990,https://www.croma.com/apple-iphone-14-128gb-yellow-/p/270411,4.6
"Google Pixel 8a 5G (8GB RAM, 256GB, Obsidian)",44999,https://www.croma.com/google-pixel-8a-5g-8gb-ram-256gb-obsidian-/p/309158,3
"SAMSUNG Galaxy A14 5G (6GB RAM, 128GB, Dark Red)",14499,https://www.croma.com/samsung-galaxy-a14-5g-6gb-ram-128gb-dark-red-/p/268115,4.4
"SAMSUNG Galaxy A25 5G (8GB RAM, 256GB, Yellow)",19994,https://www.croma.com/samsung-galaxy-a25-5g-8gb-ram-256gb-yellow-/p/303402,N/A
"noise NoiseFit Diva Smartwatch with Bluetooth Calling (27.9mm AMOLED Display, IP67 Water Resistant, Black Link Strap)",3499,https://www.croma.com/noise-noisefit-diva-smartwatch-with-bluetooth-calling-27-9mm-amoled-display-ip67-water-resistant-black-link-strap-/p/275307,4.4
"Redmi A3 (4GB RAM, 128GB, Midnight Black)",8294,https://www.croma.com/redmi-a3-4gb-ram-128gb-midnight-black-/p/304904,1
"FIRE-BOLTT Ninja Fit Pro Smartwatch with Bluetooth Calling (50.8mm LCD HD Display, IP67 Water Resistant, Blue Strap)",1121,https://www.croma.com/fire-boltt-ninja-fit-pro-smartwatch-with-bluetooth-calling-50-8mm-lcd-hd-display-ip67-water-resistant-blue-strap-/p/275335,2.2
"SAMSUNG Galaxy S24 Ultra 5G (12GB RAM, 512GB, Titanium Gray)",129999,https://www.croma.com/samsung-galaxy-s24-ultra-5g-12gb-ram-512gb-titanium-gray-/p/303819,N/A
"Google Pixel 9 Pro 5G (16GB RAM, 256GB, Obsidian)",99999,https://www.croma.com/google-pixel-9-pro-5g-16gb-ram-256gb-obsidian-/p/309165,5
"SAMSUNG Galaxy S25 Ultra 5G (12GB RAM, 256GB, Titanium Whitesilver)",129999,https://www.croma.com/samsung-galaxy-s25-ultra-5g-12gb-ram-256gb-titanium-whitesilver-/p/313333,N/A
"Google Pixel Watch 3 Wi-Fi + Bluetooth Wear OS 5.0 Smartwatch (45mm AMOLED Display, Qualcomm SW5100 Cortex M33 co-Processor, Porcelain Active Band)",43900,https://www.croma.com/google-pixel-watch-3-wi-fi-+-bluetooth-wear-os-5-0-smartwatch-45mm-amoled-display-qualcomm-sw5100-cortex-m33-co-processor-porcelain-active-band-/p/309624,5
"FIRE-BOLTT Dream GPS+Wi-Fi+4G SIM+Bluetooth Android OS Wristphone (51.3mm HD Display, Cortex A7MP CPU, Google Play Store, Midnight Grace Strap)",5167,https://www.croma.com/fire-boltt-dream-gps+wi-fi+4g-sim+bluetooth-android-os-wristphone-51-3mm-hd-display-cortex-a7mp-cpu-google-play-store-midnight-grace-strap-/p/303701,4.4
"Croma STRIDE LB Smartwatch with Activity Tracker (2inches, TFT LCD Display, IP68 Water Resistant, Black Strap)",2799,https://www.croma.com/croma-stride-lb-smartwatch-with-activity-tracker-2inches-tft-lcd-display-ip68-water-resistant-black-strap-/p/301171,5
"oppo Reno13 5G (8GB RAM, 128GB, Ivory White)",37999,https://www.croma.com/oppo-reno13-5g-8gb-ram-128gb-ivory-white-/p/312490,N/A
"vivo V30 5G (12GB RAM, 256GB, Classic Black)",25499,https://www.croma.com/vivo-v30-5g-12gb-ram-256gb-classic-black-/p/305306,4
"Redmi Note 13 Pro Plus 5G (12GB RAM, 256GB, Aurora Purple)",26999,https://www.croma.com/redmi-note-13-pro-plus-5g-12gb-ram-256gb-aurora-purple-/p/303554,3
"Google Pixel 9 Pro 5G (16GB RAM, 256GB, Porcelain)",99999,https://www.croma.com/google-pixel-9-pro-5g-16gb-ram-256gb-porcelain-/p/309145,5
"SAMSUNG Galaxy S25 Plus 5G (12GB RAM, 256GB, Silver Shadow)",99999,https://www.croma.com/samsung-galaxy-s25-plus-5g-12gb-ram-256gb-silver-shadow-/p/313334,N/A
"FIRE-BOLTT Legacy Smartwatch with Bluetooth Calling (36.32mm AMOLED Display, IP68 Water Resistant, Silver Strap)",2860,https://www.croma.com/fire-boltt-legacy-smartwatch-with-bluetooth-calling-36-32mm-amoled-display-ip68-water-resistant-silver-strap-/p/270988,4.7
"oppo A3 5G (6GB RAM, 128GB, Nebula Red)",14999,https://www.croma.com/oppo-a3-5g-6gb-ram-128gb-nebula-red-/p/308549,N/A
"Apple iPhone 16 Plus (256GB, Pink)",91490,https://www.croma.com/apple-iphone-16-plus-256gb-pink-/p/309714,N/A
"oppo F25 Pro 5G (8GB RAM, 256GB, Ocean Blue)",25994,https://www.croma.com/oppo-f25-pro-5g-8gb-ram-256gb-ocean-blue-/p/305041,2
"vivo V40e 5G (8GB RAM, 128 ROM, Mint Green)",25999,https://www.croma.com/vivo-v40e-5g-8gb-ram-128-rom-mint-green-/p/311012,3
"SAMSUNG Galaxy S25 5G (12GB RAM, 256GB, Mint)",80999,https://www.croma.com/samsung-galaxy-s25-5g-12gb-ram-256gb-mint-/p/313343,N/A
"Redmi Note 14 Pro Plus 5G (8GB RAM, 256GB, Spectre Blue)",31999,https://www.croma.com/redmi-note-14-pro-plus-5g-8gb-ram-256gb-spectre-blue-/p/312125,N/A
"Google Pixel 9 5G (12GB RAM, 256GB, Porcelain)",74999,https://www.croma.com/google-pixel-9-5g-12gb-ram-256gb-porcelain-/p/309167,5
"Apple iPhone 16 Plus (128GB, Teal)",81490,https://www.croma.com/apple-iphone-16-plus-128gb-teal-/p/309711,2.3
"Nothing CMF Phone 1 5G (8GB RAM, 128GB, Blue)",17499,https://www.croma.com/nothing-cmf-phone-1-5g-8gb-ram-128gb-blue-/p/308344,4
"Redmi 13 5G (8GB RAM, 128GB, Hawaiian Blue)",13999,https://www.croma.com/redmi-13-5g-8gb-ram-128gb-hawaiian-blue-/p/307693,N/A
"Apple Watch SE GPS with Denim Sport Band - S/M (44mm Retina LTPO OLED Display, Silver Aluminium Case)",27090,https://www.croma.com/apple-watch-se-gps-with-denim-sport-band-s-m-44mm-retina-ltpo-oled-display-silver-aluminium-case-/p/309353,N/A
"SAMSUNG Galaxy S25 Plus 5G (12GB RAM, 512GB, Navy)",111999,https://www.croma.com/samsung-galaxy-s25-plus-5g-12gb-ram-512gb-navy-/p/313336,N/A
"OnePlus 13R 5G (16GB RAM, 512GB, Astral Trail)",47999,https://www.croma.com/oneplus-13r-5g-16gb-ram-512gb-astral-trail-/p/312539,N/A
"Xiaomi 14 CIVI 5G (12GB RAM, 512GB, Shadow Black)",42999,https://www.croma.com/xiaomi-14-civi-5g-12gb-ram-512gb-shadow-black-/p/307343,N/A
"oppo A3 5G (6GB RAM, 128GB, Ocean Blue)",14999,https://www.croma.com/oppo-a3-5g-6gb-ram-128gb-ocean-blue-/p/308550,5
"fastrack Dezire FX1 PRO Smartwatch with Bluetooth Calling (36.3mm AMOLED Display, IP68 Water Resistant, Carbon Black Strap)",3299,https://www.croma.com/fastrack-dezire-fx1-pro-smartwatch-with-bluetooth-calling-36-3mm-amoled-display-ip68-water-resistant-carbon-black-strap-/p/308243,N/A
"Redmi A3 (3GB RAM, 64GB, Midnight Black)",7294,https://www.croma.com/redmi-a3-3gb-ram-64gb-midnight-black-/p/304901,4.6
"boAt Wave Play Smartwatch with Camera & Music Control (42.9mm AMOLED Display, IP68 Water Resistant, Active Black Strap)",1594,https://www.croma.com/boat-wave-play-smartwatch-with-camera-music-control-42-9mm-amoled-display-ip68-water-resistant-active-black-strap-/p/261118,4.3
"Redmi Note 14 5G (8GB RAM, 128GB, Titan Black)",18999,https://www.croma.com/redmi-note-14-5g-8gb-ram-128gb-titan-black-/p/312114,N/A
"vivo X200 5G (12GB RAM, 256GB, Natural Green)",65999,https://www.croma.com/vivo-x200-5g-12gb-ram-256gb-natural-green-/p/312431,N/A
"FIRE-BOLTT Tide Plus BSW120 Smartwatch with Bluetooth Calling (46.5mm Curved Display, IP67 Water Resistant, Black Strap)",1048,https://www.croma.com/fire-boltt-tide-plus-bsw120-smartwatch-with-bluetooth-calling-46-5mm-curved-display-ip67-water-resistant-black-strap-/p/269078,4.6
"Google Pixel 9 Pro 5G (16GB RAM, 256GB, Hazel)",99999,https://www.croma.com/google-pixel-9-pro-5g-16gb-ram-256gb-hazel-/p/309163,N/A
"SAMSUNG Galaxy F15 5G (4GB RAM, 128GB, Light Green)",12499,https://www.croma.com/samsung-galaxy-f15-5g-4gb-ram-128gb-light-green-/p/305365,N/A
"oppo A78 (8GB RAM, 128GB, Aqua Green)",13994,https://www.croma.com/oppo-a78-8gb-ram-128gb-aqua-green-/p/275428,5
"realme C63 4G (4GB RAM, 128GB, Jade Green)",8999,https://www.croma.com/realme-c63-4g-4gb-ram-128gb-jade-green-/p/307984,N/A
"vivo Y58 5G (8GB RAM, 128GB, Himalayan Blue)",17499,https://www.croma.com/vivo-y58-5g-8gb-ram-128gb-himalayan-blue-/p/307611,4.5
"oppo A18 (4GB RAM, 64GB, Glowing Black)",8994,https://www.croma.com/oppo-a18-4gb-ram-64gb-glowing-black-/p/301506,5
"FIRE-BOLTT Warrior Smartwatch with Bluetooth Calling (49.7mm TFT HD Display, IP67 Water Resistant, Orange Strap)",1799,https://www.croma.com/fire-boltt-warrior-smartwatch-with-bluetooth-calling-49-7mm-tft-hd-display-ip67-water-resistant-orange-strap-/p/270992,4.5
"Redmi Note 14 Pro 5G (8GB RAM, 256GB, Ivy Green)",25999,https://www.croma.com/redmi-note-14-pro-5g-8gb-ram-256gb-ivy-green-/p/312112,N/A
"SAMSUNG Galaxy A35 5G (8GB RAM, 256GB, Awesome Navy)",28999,https://www.croma.com/samsung-galaxy-a35-5g-8gb-ram-256gb-awesome-navy-/p/305479,N/A
"OnePlus 13 5G (16GB RAM, 512GB, Arctic Dawn)",76999,https://www.croma.com/oneplus-13-5g-16gb-ram-512gb-arctic-dawn-/p/312538,N/A
"vivo Y300 5G (8GB RAM, 256GB ROM, Phantom Purple)",23999,https://www.croma.com/vivo-y300-5g-8gb-ram-256gb-rom-phantom-purple-/p/311905,5
"Xiaomi 14 CIVI 5G (8GB RAM, 256GB, Shadow Black)",39999,https://www.croma.com/xiaomi-14-civi-5g-8gb-ram-256gb-shadow-black-/p/307337,N/A
"realme C65 5G (8GB RAM, 128GB, Glowing Black)",12999,https://www.croma.com/realme-c65-5g-8gb-ram-128gb-glowing-black-/p/310012,N/A
"Apple iPhone 14 (256GB, Purple)",69900,https://www.croma.com/apple-iphone-14-256gb-purple-/p/261937,4.3
"oppo K12x 5G (6GB RAM, 128GB, Breeze Blue)",12999,https://www.croma.com/oppo-k12x-5g-6gb-ram-128gb-breeze-blue-/p/308829,5
"boAt Enigma X500 Smartwatch with Bluetooth Calling (36.3mm AMOLED Display, IP68 Sweat Resistant, Jet Black Strap)",3094,https://www.croma.com/boat-enigma-x500-smartwatch-with-bluetooth-calling-36-3mm-amoled-display-ip68-sweat-resistant-jet-black-strap-/p/301182,N/A
"oppo Reno13 5G (8GB RAM, 256GB, Ivory White)",39999,https://www.croma.com/oppo-reno13-5g-8gb-ram-256gb-ivory-white-/p/312492,N/A
"oppo Reno 10 5G (8GB RAM, 256GB, Ice Blue)",24994,https://www.croma.com/oppo-reno-10-5g-8gb-ram-256gb-ice-blue-/p/274552,4
"Apple Watch Series 10 GPS with Sport Band - M/L (42mm Retina LTPO3 OLED Display, Jet Black Case)",45490,https://www.croma.com/apple-watch-series-10-gps-with-sport-band-m-l-42mm-retina-ltpo3-oled-display-jet-black-case-/p/309449,5
"Redmi Note 14 5G (8GB RAM, 256GB, Mystique White)",20999,https://www.croma.com/redmi-note-14-5g-8gb-ram-256gb-mystique-white-/p/312117,5
"realme 13 Pro 5G (8GB RAM, 256GB, Emerald Green)",25999,https://www.croma.com/realme-13-pro-5g-8gb-ram-256gb-emerald-green-/p/308740,N/A
"Apple iPhone 16 Plus (256GB, Ultramarine)",91490,https://www.croma.com/apple-iphone-16-plus-256gb-ultramarine-/p/309715,N/A
"SAMSUNG Galaxy Fit3 Smartwatch with Activity Tracker (40.9mm AMOLED Display, IP68 Water Resistant, Gray Strap)",4699,https://www.croma.com/samsung-galaxy-fit3-smartwatch-with-activity-tracker-40-9mm-amoled-display-ip68-water-resistant-gray-strap-/p/305253,2.7
"vivo T3 5G (8GB RAM, 256GB, Cosmic Blue)",20499,https://www.croma.com/vivo-t3-5g-8gb-ram-256gb-cosmic-blue-/p/305653,3.2
"Redmi 14C 5G (4GB RAM, 128GB, Starlight Blue)",10499,https://www.croma.com/redmi-14c-5g-4gb-ram-128gb-starlight-blue-/p/312588,5
"Redmi Watch 3 Active Smartwatch with Bluetooth Calling (46.4mm LCD Display, 5ATM Water Resistant, Charcoal Black Strap)",3049,https://www.croma.com/redmi-watch-3-active-smartwatch-with-bluetooth-calling-46-4mm-lcd-display-5atm-water-resistant-charcoal-black-strap-/p/275477,2.7
"Google Pixel 8 5G (8GB RAM, 128GB, Rose)",63999,https://www.croma.com/google-pixel-8-5g-8gb-ram-128gb-rose-/p/309149,N/A
"vivo Y28s 5G (4GB RAM, 128GB, Mocha Brown)",12999,https://www.croma.com/vivo-y28s-5g-4gb-ram-128gb-mocha-brown-/p/307892,3.4
"Apple iPhone 15 Plus (128GB, Yellow)",71490,https://www.croma.com/apple-iphone-15-plus-128gb-yellow-/p/300773,2.4
"boAt Wave Cosmos Max Smartwatch with Bluetooth Calling (50.8mm HD Display, IP68 Sweat Resistant, Charcoal Black Strap)",1674,https://www.croma.com/boat-wave-cosmos-max-smartwatch-with-bluetooth-calling-50-8mm-hd-display-ip68-sweat-resistant-charcoal-black-strap-/p/273532,N/A
"fastrack Reflex Horizon Smartwatch with Bluetooth Calling (49.5mm TFT LCD Display, IP68 Water Resistant, Green Strap)",3495,https://www.croma.com/fastrack-reflex-horizon-smartwatch-with-bluetooth-calling-49-5mm-tft-lcd-display-ip68-water-resistant-green-strap-/p/274869,N/A
"boAt Xtend Call Plus Smartwatch with Bluetooth Calling (48.5mm HD Display, IP68 Sweat Resistant, Active Black Strap)",1299,https://www.croma.com/boat-xtend-call-plus-smartwatch-with-bluetooth-calling-48-5mm-hd-display-ip68-sweat-resistant-active-black-strap-/p/274306,1
"Google Pixel 9 5G (12GB RAM, 256GB, Wintergreen)",74999,https://www.croma.com/google-pixel-9-5g-12gb-ram-256gb-wintergreen-/p/309166,5
"SAMSUNG Galaxy Watch 7 BT + LTE Wear OS Smartwatch (44mm Super AMOLED Display, 3nm Processor, Silver Strap)",31999,https://www.croma.com/samsung-galaxy-watch-7-bt-+-lte-wear-os-smartwatch-44mm-super-amoled-display-3nm-processor-silver-strap-/p/308294,N/A
"Apple Watch Series 10 GPS+Cellular with Sport Band - M/L (46mm Retina LTPO3 OLED Display, Slate Titanium Case)",82350,https://www.croma.com/apple-watch-series-10-gps+cellular-with-sport-band-m-l-46mm-retina-ltpo3-oled-display-slate-titanium-case-/p/309506,N/A
"Redmi Note 12 Pro 5G (6GB RAM, 128GB, Frosted Blue)",20394,https://www.croma.com/redmi-note-12-pro-5g-6gb-ram-128gb-frosted-blue-/p/267247,4.3
"vivo Y300 5G (8GB RAM, 128GB ROM, Emerald Green)",21999,https://www.croma.com/vivo-y300-5g-8gb-ram-128gb-rom-emerald-green-/p/311901,5
"FIRE-BOLTT Ninja Fit Pro Smartwatch with Bluetooth Calling (50.8mm LCD Display, IP67 Water Resistant, Red Strap)",1499,https://www.croma.com/fire-boltt-ninja-fit-pro-smartwatch-with-bluetooth-calling-50-8mm-lcd-display-ip67-water-resistant-red-strap-/p/275336,5
"SAMSUNG Galaxy Z Flip5 5G (8GB RAM, 512GB, Mint)",109999,https://www.croma.com/samsung-galaxy-z-flip5-5g-8gb-ram-512gb-mint-/p/275459,N/A
"fitbit Sense 2 Smartwatch with Activity Tracker (40.1mm Always-on Display, Water Resistant, Shadow Grey Strap)",21999,https://www.croma.com/fitbit-sense-2-smartwatch-with-activity-tracker-40-1mm-always-on-display-water-resistant-shadow-grey-strap-/p/263855,3.3
"OnePlus Nord CE4 Lite 5G (8GB RAM, 128GB, Ultra Orange)",17999,https://www.croma.com/oneplus-nord-ce4-lite-5g-8gb-ram-128gb-ultra-orange-/p/312258,N/A
"Apple iPhone 16e (512GB, White)",84990,https://www.croma.com/apple-iphone-16e-512gb-white-/p/310305,N/A
"Redmi Note 13 5G (6GB RAM, 128GB, Stealth Black)",14999,https://www.croma.com/redmi-note-13-5g-6gb-ram-128gb-stealth-black-/p/303493,3.6
"Redmi Note 14 Pro 5G (8GB RAM, 128GB, Phantom Purple)",23999,https://www.croma.com/redmi-note-14-pro-5g-8gb-ram-128gb-phantom-purple-/p/312104,5
"boAt Enigma X500 Smartwatch with Bluetooth Calling (42mm, AMOLED Display, IP68 Water Resistant, Classic Silver Strap)",3294,https://www.croma.com/boat-enigma-x500-smartwatch-with-bluetooth-calling-42mm-amoled-display-ip68-water-resistant-classic-silver-strap-/p/300451,5
"FIRE-BOLTT Dream GPS+Wi-Fi+4G SIM+Bluetooth Android OS Wristphone (51.3mm HD Display, Cortex A7MP CPU, Google Play Store, Forest Fringe Strap)",4982,https://www.croma.com/fire-boltt-dream-gps+wi-fi+4g-sim+bluetooth-android-os-wristphone-51-3mm-hd-display-cortex-a7mp-cpu-google-play-store-forest-fringe-strap-/p/303707,4.3
"TITAN Crest Smartwatch with Bluetooth Calling (36.3mm AMOLED Display, IP68 Water Resistant, Black Strap)",7995,https://www.croma.com/titan-crest-smartwatch-with-bluetooth-calling-36-3mm-amoled-display-ip68-water-resistant-black-strap-/p/302934,2
"realme 13 Plus 5G (12GB RAM, 256GB, Speed Green)",24999,https://www.croma.com/realme-13-plus-5g-12gb-ram-256gb-speed-green-/p/310167,N/A
"TITAN Celestor Smartwatch with Advanced GPS (36mm AMOLED Display, Sweat Resistant, Black Strap)",9995,https://www.croma.com/titan-celestor-smartwatch-with-advanced-gps-36mm-amoled-display-sweat-resistant-black-strap-/p/308751,N/A
"Apple Watch Series 10 GPS with Sport Loop (46mm Retina LTPO3 OLED Display, Rose Gold Aluminium Case)",48400,https://www.croma.com/apple-watch-series-10-gps-with-sport-loop-46mm-retina-ltpo3-oled-display-rose-gold-aluminium-case-/p/309474,N/A
"FIRE-BOLTT Gladiator Smartwatch with Bluetooth Calling (49.7mm HD Display, IP67 Water Resistant, Orange Strap)",1008,https://www.croma.com/fire-boltt-gladiator-smartwatch-with-bluetooth-calling-49-7mm-hd-display-ip67-water-resistant-orange-strap-/p/305796,5
"Apple iPhone 15 Pro (1TB, Black Titanium)",159900,https://www.croma.com/apple-iphone-15-pro-1tb-black-titanium-/p/300787,N/A
"Xiaomi 14 CIVI 5G (8GB RAM, 256GB, Matcha Green)",39999,https://www.croma.com/xiaomi-14-civi-5g-8gb-ram-256gb-matcha-green-/p/307339,N/A
"boAt Wave Glory Smartwatch with Bluetooth Calling (49.7mm Display, IP67 Water Resistant, Royal Orange Strap)",1674,https://www.croma.com/boat-wave-glory-smartwatch-with-bluetooth-calling-49-7mm-display-ip67-water-resistant-royal-orange-strap-/p/274838,N/A
"TITAN Crest Smartwatch with Bluetooth Calling (36.3mm AMOLED Display, IP68 Water Resistant, Teal Strap)",7995,https://www.croma.com/titan-crest-smartwatch-with-bluetooth-calling-36-3mm-amoled-display-ip68-water-resistant-teal-strap-/p/302932,N/A
"OnePlus 12 5G (12GB RAM, 256GB, Glacial White)",51999,https://www.croma.com/oneplus-12-5g-12gb-ram-256gb-glacial-white-/p/306961,N/A
"SAMSUNG Galaxy S24 5G (8GB RAM, 256GB, Onyx Black)",70999,https://www.croma.com/samsung-galaxy-s24-5g-8gb-ram-256gb-onyx-black-/p/303849,N/A
"vivo V29 Pro 5G (8GB RAM, 256GB, Himalayan Blue)",27994,https://www.croma.com/vivo-v29-pro-5g-8gb-ram-256gb-himalayan-blue-/p/300603,5
"vivo Y300 5G (8GB RAM, 256GB ROM, Emerald Green)",23999,https://www.croma.com/vivo-y300-5g-8gb-ram-256gb-rom-emerald-green-/p/311904,5
"boAt Enigma Gem Smartwatch with Bluetooth Calling (30.2mm AMOLED Display, IP67 Water Resistant, Metallic Black Strap)",2999,https://www.croma.com/boat-enigma-gem-smartwatch-with-bluetooth-calling-30-2mm-amoled-display-ip67-water-resistant-metallic-black-strap-/p/312682,N/A
"FIRE-BOLTT Dream Wi-Fi+4G SIM Android OS Wristphone (51.3mm HD Display, In-built GPS, Coral Breeze Strap)",5042,https://www.croma.com/fire-boltt-dream-wi-fi+4g-sim-android-os-wristphone-51-3mm-hd-display-in-built-gps-coral-breeze-strap-/p/303705,4.8
"Apple Watch Ultra 2 GPS+Cellular with Ocean Band (49mm Retina LTPO2 OLED Display, Natural Titanium Case)",87200,https://www.croma.com/apple-watch-ultra-2-gps+cellular-with-ocean-band-49mm-retina-ltpo2-oled-display-natural-titanium-case-/p/309273,N/A
"oppo Reno11 Pro 5G (12GB RAM, 256GB, Pearl White)",37994,https://www.croma.com/oppo-reno11-pro-5g-12gb-ram-256gb-pearl-white-/p/303682,N/A
"OnePlus 13 5G (12GB RAM, 256GB, Arctic Dawn)",69999,https://www.croma.com/oneplus-13-5g-12gb-ram-256gb-arctic-dawn-/p/312536,N/A
"noise ColorFit Chrome Smartwatch with Activity Tracker (46.99mm AMOLED Display, IP68 Water Resistance, Elite Black Strap)",2799,https://www.croma.com/noise-colorfit-chrome-smartwatch-with-activity-tracker-46-99mm-amoled-display-ip68-water-resistance-elite-black-strap-/p/307873,N/A
"Apple Watch Series 10 GPS+Cellular with Sport Band - S/M (46mm Retina LTPO3 OLED Display, Natural Titanium Case)",82350,https://www.croma.com/apple-watch-series-10-gps+cellular-with-sport-band-s-m-46mm-retina-ltpo3-oled-display-natural-titanium-case-/p/309502,N/A
"oppo F27 5G (8GB RAM, 256GB, Emerald Green)",22999,https://www.croma.com/oppo-f27-5g-8gb-ram-256gb-emerald-green-/p/309184,N/A
"FIRE-BOLTT Hulk BSW052 Smartwatch with Bluetooth Calling (45mm AMOLED Display, IP67 Water Resistant, Blue Strap)",1220,https://www.croma.com/fire-boltt-hulk-bsw052-smartwatch-with-bluetooth-calling-45mm-amoled-display-ip67-water-resistant-blue-strap-/p/267283,4.8
"SAMSUNG Galaxy Watch Ultra BT + LTE Wear OS Smartwatch (47mm Super AMOLED Display, 3nm Processor, White Strap)",51549,https://www.croma.com/samsung-galaxy-watch-ultra-bt-+-lte-wear-os-smartwatch-47mm-super-amoled-display-3nm-processor-white-strap-/p/308297,5
"boAt Enigma Gem Smartwatch with Bluetooth Calling (30.2mm AMOLED Display, IP67 Water Resistant, Metallic Silver Strap)",2899,https://www.croma.com/boat-enigma-gem-smartwatch-with-bluetooth-calling-30-2mm-amoled-display-ip67-water-resistant-metallic-silver-strap-/p/312718,N/A
"Apple iPhone 15 Pro Max (512GB, Blue Titanium)",154900,https://www.croma.com/apple-iphone-15-pro-max-512gb-blue-titanium-/p/300824,1
"SAMSUNG Galaxy S25 5G (12GB RAM, 512GB, Navy)",92999,https://www.croma.com/samsung-galaxy-s25-5g-12gb-ram-512gb-navy-/p/313628,N/A
"SAMSUNG Galaxy Watch 7 BT Wear OS Smartwatch (40mm Super AMOLED Display, 3nm Processor, Cream Strap)",24999,https://www.croma.com/samsung-galaxy-watch-7-bt-wear-os-smartwatch-40mm-super-amoled-display-3nm-processor-cream-strap-/p/308283,N/A
"SAMSUNG Galaxy Watch Ultra BT + LTE Wear OS Smartwatch (47mm Super AMOLED Display, 3nm Processor, Orange Strap)",51549,https://www.croma.com/samsung-galaxy-watch-ultra-bt-+-lte-wear-os-smartwatch-47mm-super-amoled-display-3nm-processor-orange-strap-/p/308286,N/A
"realme 13 5G (8GB RAM, 256GB, Speed Green)",17999,https://www.croma.com/realme-13-5g-8gb-ram-256gb-speed-green-/p/310158,N/A
"boAt Wave Armour Smartwatch with Bluetooth Calling (46.4mm HD Display, IP68 Sweat Resistant, Active Black Strap)",1694,https://www.croma.com/boat-wave-armour-smartwatch-with-bluetooth-calling-46-4mm-hd-display-ip68-sweat-resistant-active-black-strap-/p/274302,5
"Nothing Phone 2a 5G (8GB RAM, 128GB, Blue)",21999,https://www.croma.com/nothing-phone-2a-5g-8gb-ram-128gb-blue-/p/306595,5
"Redmi Note 14 Pro Plus 5G (12GB RAM, 512GB, Phantom Purple)",34999,https://www.croma.com/redmi-note-14-pro-plus-5g-12gb-ram-512gb-phantom-purple-/p/312124,N/A
"realme GT 6 5G (8GB RAM, 256GB, Fluid Silver)",35999,https://www.croma.com/realme-gt-6-5g-8gb-ram-256gb-fluid-silver-/p/307769,N/A
"SAMSUNG Galaxy Watch Ultra BT + LTE Wear OS Smartwatch (47mm Super AMOLED Display, 3nm Processor, Dark Gray Strap)",51549,https://www.croma.com/samsung-galaxy-watch-ultra-bt-+-lte-wear-os-smartwatch-47mm-super-amoled-display-3nm-processor-dark-gray-strap-/p/308296,N/A
"vivo Y17s (4GB RAM, 128GB, Forest Green)",10499,https://www.croma.com/vivo-y17s-4gb-ram-128gb-forest-green-/p/300739,1
"SAMSUNG Galaxy A54 5G (8GB RAM, 256GB, Awesome Violet)",33494,https://www.croma.com/samsung-galaxy-a54-5g-8gb-ram-256gb-awesome-violet-/p/270492,4.5
